#EVEWBA,EVE,WBA,1,1,20,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,4,0,0,0,0,0,0,0,0,,,1
#CHEMUN,CHE,MUN,2,4,289,396,0,0,0,0,1,1,0,0,17,44,0,0,,,,,,,,,,,,,,,1
#TOTSOU,TOT,SOU,478,189,0,0,0,0,0,0,0,0,1,8,2,0,2,1,28,2,,,,,,,,,,,,,1
#MCILIV,MCI,LIV,13,30,0,0,6,7,0,6,230,644,,,,,,,,,,,,,,,,,,,,,0
#STKCHE,STK,CHE,24,142,0,6,0,0,0,0,0,1,0,0,0,0,0,0,2,9,0,0,0,0,0,1,,,,,,,2
#WBAARS,WBA,ARS,12,19,113,150,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,1
#LEISTK,LEI,STK,54,37,1,0,0,0,0,0,0,0,1,0,0,1,0,0,,,,,,,,,,,,,,,1
#ARSMCI,ARS,MCI,3,0,0,2,120,75,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,2,0,0,2,2,1,0,0
#LIVEVE,LIV,EVE,547,158,13,7,1,0,1,0,6,1,,,,,,,,,,,,,,,,,,,,,1
#MUNWBA,MUN,WBA,524,87,1,0,1,1,3,0,6,1,,,,,,,,,,,,,,,,,,,,,0
#CHECRY,CHE,CRY,343,210,24,13,0,0,1,0,0,0,3,5,,,,,,,,,,,,,,,,,,,2
#SOUCRY,SOU,CRY,170,162,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,1
#LEISUN,LEI,SUN,4,2,0,0,0,0,1,0,120,50,5,0,0,0,1,0,,,,,,,,,,,,,,,1
#MUNEVE,MUN,EVE,344,90,0,0,11,0,0,0,2,0,7,1,0,2,0,0,2,0,2,0,,,,,,,,,,,0
#CHEMCI,CHE,MCI,230,62,0,0,1,0,8,2,0,0,0,0,,,,,,,,,,,,,,,,,,,1
#SWATOT,SWA,TOT,110,484,0,0,0,1,1,13,1,0,,,,,,,,,,,,,,,,,,,,,2
#WBASOU,WBA,SOU,145,120,1,1,0,1,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,2
